2025-06-11 14:26:10,Es,2461,3706,5365,6850,8241,9620,13231,14116,22839,54982,1000,255,5,1.06
2025-06-11 14:26:13,Es,2462,3707,5368,6854,8257,9638,13255,14142,22882,55081,1000,255,5,1.09
2025-06-11 14:26:15,Es,2460,3704,5363,6847,8255,9636,13254,14142,22882,55073,1000,255,5,1.05
2025-06-11 14:26:18,Es,2462,3708,5368,6855,8257,9638,13256,14143,22888,55085,1000,255,5,1.10
2025-06-11 14:26:20,Es,2464,3710,5372,6859,8257,9639,13257,14145,22890,55086,1000,255,5,1.10
2025-06-11 14:26:23,Es,2463,3709,5371,6857,8262,9644,13265,14153,22905,55121,1000,255,5,1.07
2025-06-11 14:26:25,Es,2464,3710,5371,6858,8263,9646,13268,14156,22906,55128,1000,255,5,1.08
2025-06-11 14:26:28,Es,2461,3706,5365,6852,8255,9637,13254,14141,22882,55074,1000,255,5,1.07
2025-06-11 14:26:30,Es,2461,3705,5364,6850,8248,9629,13243,14130,22858,55026,1000,255,5,1.07
2025-06-11 14:26:33,Es,2463,3709,5370,6857,8255,9637,13255,14142,22879,55076,1000,255,5,1.05
2025-06-11 14:26:35,Es,2461,3707,5367,6853,8256,9638,13255,14142,22881,55077,1000,255,5,0.98
2025-06-11 14:26:38,Es,2463,3709,5370,6857,8258,9640,13257,14143,22887,55082,1000,255,5,1.06
2025-06-11 14:26:40,Es,2463,3709,5371,6858,8266,9648,13269,14154,22902,55127,1000,255,5,1.05
2025-06-11 14:26:43,Es,2466,3714,5378,6867,8271,9654,13276,14163,22918,55164,1000,255,5,1.10
2025-06-11 14:26:45,Es,2468,3717,5382,6872,8272,9655,13279,14166,22929,55175,1000,255,5,1.05
2025-06-11 14:26:48,Es,2464,3711,5374,6862,8259,9641,13259,14146,22893,55091,1000,255,5,1.05
2025-06-11 14:26:50,Es,2465,3712,5375,6863,8262,9643,13263,14149,22902,55105,1000,255,5,1.11
2025-06-11 14:26:53,Es,2467,3714,5378,6867,8261,9643,13261,14148,22910,55105,1000,255,5,1.11
2025-06-11 14:26:55,Es,2466,3713,5377,6865,8264,9645,13265,14153,22921,55124,1000,255,5,1.09
2025-06-11 14:26:58,Es,2468,3717,5381,6872,8264,9646,13265,14154,22927,55125,1000,255,5,1.07
2025-06-11 14:27:00,Es,2463,3709,5370,6856,8246,9626,13236,14122,22881,55006,1000,255,5,1.10
2025-06-11 14:27:03,Es,2460,3705,5364,6848,8248,9627,13237,14124,22891,55019,1000,255,5,1.11
2025-06-11 14:27:05,Es,2465,3713,5376,6863,8270,9653,13275,14163,22963,55169,1000,255,5,1.09
2025-06-11 14:27:08,Es,2468,3717,5382,6872,8282,9667,13294,14184,22999,55245,1000,255,5,1.06
2025-06-11 14:27:10,Es,2469,3718,5383,6873,8292,9678,13308,14200,23028,55309,1000,255,5,1.11
2025-06-11 14:27:13,Es,2467,3716,5381,6870,8282,9667,13293,14184,23005,55246,1000,255,5,1.07
2025-06-11 14:27:15,Es,2472,3722,5390,6882,8268,9650,13269,14158,22963,55152,1000,255,5,1.09
2025-06-11 14:27:18,Es,2468,3717,5382,6872,8271,9653,13273,14162,22973,55166,1000,255,5,1.09
2025-06-11 14:27:20,Es,2466,3713,5378,6865,8266,9648,13267,14155,22961,55140,1000,255,5,0.99
2025-06-11 14:27:23,Es,2465,3713,5376,6864,8264,9647,13265,14155,22961,55137,1000,255,5,1.09
